Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
6357bbf653ca1e2e1789e4f8,5ca3ccae7958d0001689df68,APPROVED,2022-10-25T10:37:03.905000Z,2022-10-25T11:05:41.860000Z,2022-10-25T11:05:43.043000Z,2022-10-25T11:05:42.977295Z,1718.0,C1KCG103,408,English,35,Female,Mixed,United States,United States,United States,English,No,Other,
6357bc4b981e8bb72ef19b29,5a5a507d76d1c60001ab2ac7,APPROVED,2022-10-25T10:37:04.703000Z,2022-10-25T11:17:15.343000Z,2022-10-25T11:17:15.802000Z,2022-10-25T11:17:15.733395Z,2411.0,C1KCG103,1685,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357bc7b0c00b130c3316879,5c01d3c509e9c70001500b10,APPROVED,2022-10-25T10:37:56.703000Z,2022-10-25T11:00:43.134000Z,2022-10-25T11:00:43.577000Z,2022-10-25T11:00:43.506871Z,1367.0,C1KCG103,1602,"English, Chinese",31,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
6357bcf202f8383d981a13ba,5c0765e10ea1410001a9dc5f,APPROVED,2022-10-25T10:39:51.607000Z,2022-10-25T11:07:25.789000Z,2022-10-25T11:07:26.271000Z,2022-10-25T11:07:26.198106Z,1655.0,C1KCG103,1308,English,42,Male,White,United States,United States,United States,English,No,Full-Time,
6357bd1e3351ff5eb11db85b,5c473c74819d580001782651,APPROVED,2022-10-25T10:40:48.586000Z,2022-10-25T11:16:42.703000Z,2022-10-25T11:16:43.119000Z,2022-10-25T11:16:43.051504Z,2155.0,C1KCG103,814,English,43,Female,White,United States,United States,Germany,English,No,Full-Time,
6357bd1e59ec27c6a54e888a,5f744fb50bfbbd0a01cd5435,APPROVED,2022-10-25T10:40:33.851000Z,2022-10-25T10:58:53.351000Z,2022-10-25T10:58:53.869000Z,2022-10-25T10:58:53.809798Z,1100.0,C1KCG103,2619,English,47,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357bd2e99871e5ad85f00cf,5dcea7314d51e4107516c80d,APPROVED,2022-10-25T10:40:50.362000Z,2022-10-25T11:08:11.529000Z,2022-10-25T11:08:11.986000Z,2022-10-25T11:08:11.912427Z,1642.0,C1KCG103,3526,English,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357bd38d2915e90b9bd5f74,5c365b5e8821900001b3876c,APPROVED,2022-10-25T10:40:59.513000Z,2022-10-25T10:57:41.793000Z,2022-10-25T10:57:42.196000Z,2022-10-25T10:57:42.114945Z,1003.0,C1KCG103,3347,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
6357bd5c8bdb144eb4c7d4d4,6342e1dec81e1cd2dbf925c7,APPROVED,2022-10-25T10:41:37.821000Z,2022-10-25T11:13:47.620000Z,2022-10-25T11:13:53.140000Z,2022-10-25T11:13:48.057968Z,1930.0,C1KCG103,99,English,59,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
6357bd6e54df6780f18e5ba3,62b077136224952ffd679d48,APPROVED,2022-10-25T10:41:53.538000Z,2022-10-25T10:52:24.877000Z,2022-10-25T10:52:25.265000Z,2022-10-25T10:52:25.203911Z,632.0,C1KCG103,653,English,44,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
